full_text,sentiment
"@convomf mending sudahi sebelum terlambat. laki sayang keluarga emang bagus, tp nurut berlebihan itu juga ga baik. laki kepala keluarga minimal harus tegas punya prinsip sendiri, terus juga ga sedikit lho kasus perceraian karena orang tua terlalu ikut campur urusan rumah tangga anaknya",Positive
"Kamal menegaskan, dalam perkara perceraian ini Irish Bella selaku penggugat diwajibkan hadir pada sidang kedua. https://t.co/xqJs0fyc1Q",Neutral
"Mama aku kuat ya, berkali - kali harga dirinya dijatuhin dan akhirnya dia lepas dari hubungan itu. Yang bikin dia kuat sampai detik ini “keluarga” selalu menyalahkan mama atas perceraian yang udah terjadi. Buat lepas dari lingkungan toxic emang ga gampang..",Positive
"8 Momen Mesra Irish Bella dan Ammar Zoni, Kini Ada Gugatan Cerai  #FOTO  Irish Bella menggugat cerai Ammar Zoni setelah empat tahun menikah. Intip momen pasangan artis yang terlihat romantis, namun kini di ambang perceraian.  &gt &gt  https://t.co/PSHgbpJzV5  #Wolipop",Positive
Setelah terjadi perceraian malah mekar badannya yang tadinya kurus ceking 🤭,Neutral
"“Terkejut mak abah sbb selama ni tak pernah hidu kebusukkan rumahtangga aku, suami pula melutut, peluk kaki aku minta batalkan perceraian, entah dtg dari mana kekuatan, aku tak berganjak dgn keputusan” - https://t.co/yCBID4gBSh",Positive
"Ammar Zoni mengungkapkan kekecewaannya atas perceraian istrinya, Irish Bella, setelah dua kali terlibat dalam kasus narkoba. Pengacara hukumnya, Abdullah Emile Oemar Alamudy, menyatakan bahwa dia masih ingin mempertahankan keutuhan rumah tangganya dan meminta hak",Negative
"katanya seumur hidup ini terlalu lama bila dengan orang yang salah, pikirku cuma buat ngehalalin perceraian aja gak sih. padal Allah juga gak suka perceraian trs kenapa bisa salah pilih dan ujungnya cerai😭",Negative
"@BekasBuaya Faktor masih cinta salah satu alasan selain faktor bahwa adanya anggapan bahwa perceraian adalah sebuah beban/aib, ia merasa akan dikucilkan dan disinisi kerabat, teman, dan masyarakat  faktor keinginan mengalah yang menjurus pada sado-masokisme, kekhawatiran akan anak",Positive
Lah couple go back couple???? Ini crritanya di ambang perceraian juga kah?😭😭😭,Neutral
"@SAKANAA219 Di islam juga gitu kak. Bahkan ada yg bilang perceraian itu halal, tapi Allah tidk menyukainya.  Jarang netijen yang bahas, bahkan kriteria orang yang boleh nikah atau enggak pun ada di Islam. Mereka mikirnya kami nih gila seks gara2 akun bendera gak jelas suka nyebar fitnah.",Negative
"@phieaja Polisi ngurusin KDRT yg dimana rumah tangga itu privasi, apa Polisi berhak kasih saran buat cerai??? Sedangkan pernikahan itu sakral dan balik lagi ke Agama nanti yg ngurus perceraian",Negative
"Aku mcm Fara lee, xprnh doakan jodoh dan xprnh nk minta org doakan jodoh.  Aku buat main2 aja dgn jodoh ni. Trauma weh dgn perceraian mama bapa. Tp bila aku jumpa org Yg attractive baru la aku doa🤣 tu pun tak specific sgt. Happy la single mcm ni. https://t.co/oB37ZFfYNh",Positive
@DopinDora @AndiniSftriinew @assisdoux Maaf kalau masalah perceraian ngga ke blow up liat fenny rose ngga keliatan ada masalah tau2 publik dikejutkan dengan kabar kalau Fenny rose sdh cere dari 4 thn lalu.,Negative
@Akbar67875158 @DivHumas_Polri Kota Binjai membiarkan Kabag Pemerintahan Pemko Binjai tidak melaksanakan Pasal 8 Peraturan Pemerintah Nomor 10 Tahun 1983 Jo Peraturan Pemerintah Nomor 45 Tahun 1990 tentang Izin Perkawinan dan Perceraian bagi PNS. Para terlapor melawan rekomendasi dari dua lembaga negara,Positive
"5 Penyebab Perceraian yang Paling Umum, Mulai dari Perdebatan hingga Perselingkuhan: Beberapa hal yang bisa mengancam keutuhan rumah tangga. https://t.co/kIr1jwjCON",Negative
"@komandantaeil perempuan yang berani ambil langkah perceraian buat bisa keluar dari hubungan toxic dan ngelindungi anak2 nya tuh keren sih, karna dia berani terima resiko jd ibu sekaligus ayah buat anaknya, dan anaknya jg hebat bisa terima keputusan ibu nya buat pisah dari ayahnya",Positive
"inilah terkadang gua nggak bisa menghakimi sebuah perceraian. terutama buat anak, emang nyakitin. tetapi dari sebuah sudut pandang lain, perceraian adalah langkah paling berani buat keluar dari sesuatu yang menyakitkan ...",Negative
"@Duren___ @Syarman59 @Kaki_Langith @bawaslu_RI Kalau @kemendagri tak heran saya. Kepala Daerah Kota Binjai mengangkangi Peraturan Perundangan Undangan, Peraturan Pemerintah tentang Izin Perkawinan dan Perceraian bagi PNS, Peraturan Pemerintah tentang Disiplin PNS, UU tentang Pemerintahan Daerah, UU tentang Aparatur Sipil",Negative
"Irish Bella menggugat cerai Ammar Zoni setelah empat tahun menikah. Intip momen pasangan artis yang terlihat romantis, namun kini di ambang perceraian. https://t.co/SVruWG1AOl",Positive
"ini terjadi sama kakakku sendiri. suaminya berseragam, udah buat laporan kdrt dan visum tapi ga diproses wkwk. udah ngurus perceraian tinggal sidang terakhir eh malah rujuk alasannya karna kasihan sama 2 anaknya. ortuku udah pasrah, udah capek sama kakakku.",Negative
"@newsplatter Ngomongin KDRT, kata2 kasar setiap hari dari seorang istri itu kdrt bukan sih bang?? Smentara laki2 juga tdk bisa membyangkan anak2nya hancur krna perceraian orgtuanya..",Negative
"@infoXwor_ Lapor polisi aja kalo masih istri sah mah. Mayan kalo mau cabut laporan, suaminya suruh kasih uang damai aja. Modal buat sewa pengacara perceraian.",Positive
"Pernah baca dulu keluarga ku ada yang memilih pindah ke agama *** karena di sana ga ada perceraian (terkesan lebih romantis)""   Sedangkan di Islam ada perceraian. Bayangin kalo cerai haram... Manusia itu penuh kesalahan dan bisa berubah. Allah SWT sungguh maha mengetahui.""",Positive
@vhytagoras95 Meeting bagaimana menurunkan tingkat perceraian di kelurahan samseong dong seoul selatan 🤣,Neutral
perceraian orang tuaku 😭 sekarang kong kalau ngomong ke may udah nggak selembut dahulu 😭😭😭😭 #WednesdayClubEP5  #ohmpawat https://t.co/onLuULGCDY,Negative
"Okie Agustina Tetap Kuat, Gunawan Dwi Cahyo Bertahan dengan Keputusan Perceraian https://t.co/qhTXlujTLo",Positive
Inilah 5 Alasan Perceraian Pasangan Film Love Reset https://t.co/3baSfXUCoF,Positive
"Lalu, ditengah-tengah panjangnya pengesahan proses perceraian, mereka kecelakaan dan hilang ingatan ? ? ?",Negative
"Ceritanya tuh tentang pasangan yang uwunya kayak di film-film dan akhirnya menikah, tapi siapa sangka hubungan pernikahan mereka gak kayak di film-film, bahkan berakhir dengan perceraian???",Negative
@foermula ㅤ️️ ㅤ️️ Betul banget sih! Masnya bahagia gak jadi pengacara sekarang ini? Waduh pasti banyak ya kasus perceraian gitu? Sulit gak sih mas?  ㅤ️️ ㅤ️️,Positive
@newsplatter Di sekelilingku banyak perempuan yg lebih memilih bertahan daripada menjadi janda/bercerai dgn alasan anak dan stigma negatif dari masyarakat kepada perempuan terhadap perceraian,Negative
"CIEEEEEEE ih betul emang kata jeongin solusi perceraian? dekira!"" mereka akur di dekira doang anjir HAHAHAHA 😭😭😭""",Positive
Sumpah ya menghadapi perceraian orang tua di umur yg udah dewasa aja tuh berdamai sama keadaannya susah mampus. Gue bener2 gak bisa bayangin how it feels like a child who faced it :( https://t.co/0oRYd56UYx,Negative
"@convomf Yang harusnya di lakukan adalah gugat cerai plus kdrt  But, dia milih kdrt sebelum perceraian Like, dia masih mikir pasti kembali Yh mau gmna lagi Cinta",Positive
"@napalutong @ilav_viu &amp  emg iyakan stigma msykt soal janda itu emg negatif. Mknya yg pling bnyk dirugikan dr perceraian y prempuan dr segi produktfitas, beban status sosialnya, + beban finansial, blm lg tanggung jawab anak dll. Ini blak”an aja realitanya jrg ada laki” pnya pikiran mau nikahin janda",Negative
"support system buat korban KDRT emang sepenting itu ya. gw ngerti pasti di pikiran dia gimana nasib anak-anak nya klo gk punya sosok ayah, apalagi dia jg lagi hamil gede. terus presepsi masyarakat tentang perceraian dan janda, banyak yg masih dianggap sbg hal negatif. kasian bgt",Negative
"Kenapa aku takut menikah, aku trauma perceraian, aku korban perceraian 🫠 Tapi aku hebat, aku bisa survive sampai sekarang 🙂",Positive
"covid-19 memberikan gw sebuah pelajaran, bahwa broken home itu bukan hanya tercipta dr perceraian, tapi juga..",Negative
@Aceh Penyebab utama perceraian adalah suami istri yang tidak melaksanakan shalat dan minim nya pengetahuan Agama,Negative
"Dari perceraian Lulu Tobing, ini beberapa hal yang harus Mommies ketahui sebelum gugat cerai suami. Ada lima hak yang bisa didapatkan! https://t.co/dHnuDJHgDr https://t.co/rKlIOMa0ra",Negative
"Mendengar kabar pernikahan, lalu perceraian. Hidup.",Neutral
"@saasajiku kalau mereka pacaran mah percayaa, tp gak percaya lu anak dari perceraian mereka wkkw",Positive
"Gunawan Dwi Cahyo Ungkap Penyebab Perceraian dengan Okie Agustina, Ternyata karena.. https://t.co/CYCxwSP7qM",Neutral
"sekuat apapun aku misuh sikap bapakku selama ini, tetep aja perceraian mereka bikin aku nangis anjir",Negative
"Humas Pengadilan Agama Depok, M Kamal Syarif, mengungkap penyebab perceraian aktris Irish Bella dengan aktor Ammar Zoni. https://t.co/ppupN0VnIf",Neutral
@sachetankecil @gg_02022020 @jiemiardian dengan menstigma perceraian dan janda itu saja sebenarnya sudah menormalisasi KDRT ya 😢,Negative
"Dihadapan Okie Agustina, Gunawan Dwi Cahyo Bantah Tudingan Selingkuh: Sidang perdana perceraian Okie Agustina dan Gunawan Dwi Cahyo resmi digelar di Pengadilan Agama Bogor pada hari Senin (20/11). Dalam… https://t.co/djnzWkLP45 #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/smjNKgjUlM",Negative
@mt_eferest @gg_02022020 @jiemiardian Sedih ya. Masyarakat masih banyak yg lebih menormalisasi KDRT ketimbang perceraian 🥲,Negative
"Jalani Agenda Mediasi Kasus Perceraian, Okie Agustina dan Gunawan Dwi Cahyo Sepakat Berpisah   https://t.co/y45JCqn738",Positive
Gunawan Dwi Cahyo Diberhentikan Dari Persik Kediri Karena Perceraian Dengan Okie Agustina? https://t.co/1FNxdVj6fn,Neutral
"End  another cerita ngulang waktuu! Jadi si cewe balik ke masa lalu buat nyelamatin suaminya dari tabrakan yang terjadi seusai perceraian mereka, yaa pokoknya mereka berusaha buat ngubah takdirr, development character cewe nya okelahh https://t.co/eE01oBMicd",Positive
"Asuuog,  konteng ngene ki metu neng sosmed di delok anakku, opo anake wong liyo seng korban perceraian marai nggrantes, po meneh saiki playlist e lagu” melow!!",Negative
"Gunawan Dwi Cahyo &amp  Okie Agustina Jalani Sidang Perceraian Perdana, Datang Dengan Damai Berdua https://t.co/BCNXWayQQn",Positive
"@Arie_Kriting Menurut saya klo diteruskan, hasil akhirnya perceraian. Otomatis anak jd korban. Gak semua ibu mau mengorbankan atau mengalah demi perasaan anaknya.",Negative
"@middsane Ada juga yg bertahan atas dasar agama sih, terutama di agamaku ya.. karena tidak mengakui perceraian sama sekali dan ada konsekuensinya.  tapi ya apapun pilihan hidup setiap orang semoga itu yg terbaik dan bukan karena takut atau adanya paksaan dari siapapun",Positive
ndes Halo semua🤍 Bisa bantu isi kuesionerku gak? masih butuh responden banyak!! Please ya🙏  Kriteria: 1. Berusia 18-25 tahun 2. Mengalami perceraian orang tua  Kalau ada yg berkenan nanti link nya aku drop di dm ya. Makasih banyak❤️,Positive
"selalu dan selalu tiap matkul pso ini gakan pernah luput pa dosen blg sblm menikah pastikan ekonomi sdh tercukupi, agar klg harmonis, krn 75% perceraian diakibatkan oleh kurangny ekonomi dlm klg""  gilaaa smpe hafal diluar kepala gue☺☺""",Positive
@roadsterxyz ga ada yg salah kok klo mau mertahanin pernikahan karna emg udh kepalang cinta atau bucin bgt. yg salah tuh klo mertahanin hubungan cuma karna nganggap perceraian sebagai “aib”. pdhal udh sama2 ga cinta dan toxic,Negative
@roadsterxyz i know. tapi stereotip buruk orang tentang perceraian tuh merugikan secara general sih. soalnya di luaran sana jadi bnyak orang yg malu bahkan takut  cerai meskipun hubungan pernikahannya udah toxic,Negative
"Mulai Spill Gosip Perceraian, Ria Ricis Bagi Jadwal Asuh Anak: Belajar Mengambil Keputusan Sendiri https://t.co/5L3LPFlktB",Negative
Gunawan Dwi Cahyo dikabarkan diputus kontrak oleh klub Persik Kediri karena sibuk mengurus perceraian dengan Okie Agustina. https://t.co/hwccML2k4R,Neutral
Semoga pencabutan laporan tersebut bisa berakhir ke meja hijau perceraian yaa. Bu dokter ini berdaya dan pinter kok alias bisa cari uang sendiri dan karirnya bagus. Semoga bu dokter bisa melepaskan diri dari hubungan toxic. Seumur hidup itu terlalu lama bersama pria mokondo... 🥲,Positive
"Gpp cabut aj asal urus perceraian pda akhirny. Tlong y suami mu itu abussive dan psikisny udh kena, dok.",Positive
"Sidang Kedua Perceraian Ammar Zoni dan Irish Bella Resmi Ditentukan: Hubungan pernikahan Irish Bella dan Ammar Zoni kini seakan berada di ujung tanduk. Pasalnya, pada tanggal 6 November lalu, Irish Bella telah… https://t.co/B82UXy96QR #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/7Q52f1DQSm",Positive
@GenuineHeart11 True. Tapi ada ga sih support yg affordable buat mereka dan korban serupa terkait perceraian dan setelahnya?,Positive
"@askDika Iya kak, bagaimana pun korban dari perceraian adalah anak. Tapi mungkin akan lebih baik kalau mereka menjalani penyembuhan trauma atas perceraian orang tuanya dibandingkan mereka terus-terusan menjadi saksi dari ayahnya yang abusive.",Negative
"@GenuineHeart11 Sedih banget. Hopefully polisi ga liat itu sebagai kasus yg bisa didamaikan dan Doc Q bersedia menjalani perceraian. 🥲 tapi nasib anak-anaknya gimana, ya?",Negative
"Gunawan Diberhentikan dari Klub Persik Kediri, Ini Tanggapan Okie Agustina: Sidang perdana perceraian Gunawan Dwi Cahyo dan Okie Agustina resmi digelar di Pengadilan Agama Bogor pada hari Senin (20/11). Dalam… https://t.co/lPw7wqK5im #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/sZNf4YINT4",Neutral
Tingkat perceraian terjadi krn suami istri tdk menjalankan kodratnya/takdir. Apalagi bicara kekuasaan krn kekuasaan bkn ttg kompromi kehidupan Cc @jokowi @ganjarpranowo @mohmahfudmd @Masinton @gibran_tweet @puanmaharani_ri @islah_bahrawi @tifsembiring @xcintakiehlx @TamaraDai_,Neutral
Apakah hukumnya saya memohon perceraian sebab suami tidak solat kerana saya nak failkan perceraian atas sebab tersebut.  https://t.co/IrlmCRyWy0,Negative
Okie Agustina dan Gunawan Dwi Cahyo duduk berjauhan jelang sidang perdana perceraian dengan agenda mediasi di Pengadilan Agama Bogor. https://t.co/ymb8TqBQjk,Neutral
jog Halo semua🤍 Bisa bantu isi kuesionerku gak? masih butuh responden banyak!! Please ya🙏  Kriteria: 1. Berusia 18-25 tahun 2. Mengalami perceraian orang tua  Kalau ada yg berkenan nanti link nya aku drop di dm ya. Makasih banyak❤️,Positive
"tertekan sumpahhhh, kaya semua problem gue kudu bisa nerima dan mengatasi, bahkan dari kasus perceraian, perselingkuhan, ekonomi 🙂",Negative
Suami Okie Agustina Siap Laporkan Akun Bodong yang Perkeruh Suasana di Tengah Perceraian #OkieAgustina #OkieAgustina https://t.co/Hnl3TifMqO &amp utm_medium=social&amp utm_source=twitter,Negative
Okie Agustina dan Gunawan Dwi Cahyo Hadiri Sidang Perdana Perceraian: Sidang perdana perceraian pasangan publik figur Gunawan Dwi Cahyo dan Okie Agustina resmi digelar di Pengadilan Agama Bogor pada hari Senin… https://t.co/VzHySqZI0X #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/Q2xdgo2Xf6,Neutral
"@0v3rwhelmed surat izin dari ortu, SKCK dari polri, dan fotokopi akta perceraian kalo ada",Neutral
"@sosmedkeras Enakya 2019. Lah aku 2006, tahun terakhir di saat ku belum mengerti arti sebuah perceraian. Yang hancurkan semua hal indah yang dulu pernah aku miliki.",Positive
Aku sangat terkejut dengan kabar perceraian Iris Bella dan Ammar Zoni. Semoga mereka bisa menyelesaikan masalah ini dengan bijak dan saling menghormati. 💔 🙏,Positive
Sidang perdana perceraian Okie Agustina dengan Gunawan Dwi Cahyo digelar hari ini di PA Bogor. https://t.co/zJXPe16LDm,Neutral
"@NaniTriani20 @gm_gm Sepertinya apa yang menjadi komentar Ibu musti dikaji ulang. Bagaimana mungkin Perceraian adalah takdir, sementara perceraian adalah sesuatu yang dibenci oleh Allah.   Dengan kata lain  Allah membuat takdir yang sesungguhnya Allah sendiri membencinya?",Negative
wal! Halo semua🤍 Bisa bantu isi kuesionerku gak? masih butuh responden banyak!! Please ya🙏  Kriteria: 1. Berusia 18-25 tahun 2. Mengalami perceraian orang tua  Kalau ada yg berkenan nanti link nya aku drop di dm ya. Makasih banyak❤️,Positive
[cm] Halo semua🤍 Bisa bantu isi kuesionerku gak? masih butuh responden banyak!! Please ya🙏  Kriteria: 1. Berusia 18-25 tahun 2. Mengalami perceraian orang tua  Kalau ada yg berkenan nanti link nya aku drop di dm ya. Makasih banyak❤️,Positive
Yoonnam prompt au  Namjoon hanya ingin balas dendam atas perceraian orang tuanya https://t.co/1zQl60oY8X,Negative
@bentangnegeri Tidak sehati tapi dipaksakan. Salah satu penyebab perceraian.,Negative
"[3] banyak alasan para siswa melakukan hal tersebut. Namun yang paling mencolok, alasan perceraian orang tua, serta karena kurang kerjaan atau gabut"".  Untuk itu, kata Wiji, Dinas Pendidikan Kabupaten Blitar akan memerintahkan tiap lembaga sekolah untuk mengecek pergelangan""",Negative
Rumah tangga Irish Bella dan Ammar Zoni berakhir tragis dengan mengambil jalan perceraian https://t.co/ERCMpMx3pt,Negative
Rumah tangga Irish Bella dan Ammar Zoni berakhir tragis dengan mengambil jalan perceraian https://t.co/5VZbt7wHqU,Negative
"yang akan membuat hati kita berbunga-bunga. Namun, film ini berhasil menggambarkan dengan sangat jujur dan tajam betapa sulitnya menjalani proses perceraian. Dari akting yang mengesankan hingga alur cerita yang penuh emosi, Marriage Story",Positive
"@budiwee Bener, PaBud. Nggak ada orang yang merencanakan perceraian perkawinannya. Kalaupun terjadi, perceraian adalah pilihan paling akhir yang akan diambil karena semuanya akan merasa terluka.",Negative
"@koko_dhoni Semua org tak menginginkan  rumah tangganya kandas, om. Kepedihan perceraian itu bukan hanya dirasakan pasangan yg berpisah, tapi juga anak² dan keluarga besar. 🙏",Negative
"perseteruan mereka, semoga Ammar Zoni dan Irish Bella dapat menemukan kedamaian dan kebahagiaan di masa depan. Semoga proses perceraian ini berjalan dengan lancar dan adil bagi kedua belah pihak. Tetaplah kuat dan tabah, kita semua",Positive
@S4N_W1B1 Sedih tp tak bisa disesali  Biar Allah yg membalas dengan cara NYA  G Jangan sampai ada perceraian dimasa tua   Tenggelamkan saja kapalnya  Loyokan nahkodanya dsaat yg tepat  Buta mata dan hatinya akan menjerumuskannya.  #GanjarMahfud2024 #GanjarMahfudPilihanRakyat,Positive
